,page_url,image_url,movie_title,description
755,https://metarankings.ru/katya-katya-2023/,https://metarankings.ru/images/uploads/2023/11/katya-katya-cover-art.jpg,Катя-Катя,"Фильм «Катя-Катя» рассказывает о Московской школьнице по имени Катя, которая переписывается в 1942 году с курсантом военно-морского училища Костей. Они никогда не встречались, но у них есть шанс, когда его эшелон должен проехать через Москву. В наши дни, талантливая скрипачка и оторва по имени Катя из Москвы начинает следовать за историей своих сверстников из военных лет и пытается завершить их удивительную подростковую любовь, начавшуюся много лет назад."
756,https://metarankings.ru/grenlandiya-2020/,https://metarankings.ru/images/uploads/2020/08/grenlandiya-cover-art.jpg,Гренландия,"Фильм «Гренландия» 2020 рассказывает о том, как гигантская комета на полной скорости мчится к Земле и угрожает уничтожить все живое на Земле и саму планету. Похоже это конец для всего живого. Главные герои выясняют, что единственное оставшееся безопасное место – бункер в далекой Гренландии. Джон (Джерард Батлер), его жена и их сын решили во что бы то не стало добраться туда, но паника обезумевших от страха людей препятствует этому… Получится ли у них добраться до места спасения…"
757,https://metarankings.ru/proklyatie-artura-2022/,https://metarankings.ru/images/uploads/2022/06/proklyatie-artura-cover-art.jpg,Проклятие Артура,"Фильм «Проклятие Артура» рассказывает историю 18-летнего Алекса, который является большим фанатом фэнтезийной саги об Артуре и минипутах. Вместе с друзьями они отправляются в заброшенный дом, где проходили съемки любимого фильма. Но они не подозревали что ждет их там и какой смертоносный капкан для них приготовлен."
758,https://metarankings.ru/infekciya-2015/,https://metarankings.ru/images/uploads/Contracted-cover.jpg,Инфекция,"Фильм «Инфекция» рассказывает об одной страшной вирусной болезни, преследующей молодую женщину по имени Саманта после того, как она занялась «незащищенным» сексом со случайным незнакомцем во время пьяной вечеринки. То, что поначалу кажется ей обычной половой инфекцией, оборачивается в итоге настоящим кошмаром для нее и ее близких людей…"
759,https://metarankings.ru/dva-tri-demon-pridi-2023/,https://metarankings.ru/images/uploads/2023/08/dva-tri-demon-pridi-cover-art.jpg,"Два, три, демон, приди!","Фильм «Два, три, демон, приди!» рассказывает о том, как группа подростков устраивает спиритический сеанс на вечеринке, чтобы развлечься. Миа пытается связаться со сверхъестественной силой, которая преследует её после смерти матери. Однако общение с духом превращается в кошмар для всех участников сеанса."
760,https://metarankings.ru/kladbishhe-domashnix-zhivotnyx-2019/,https://metarankings.ru/images/uploads/Pet-Sematary-cover.jpg,Кладбище домашних животных,"Фильм «Кладбище домашних животных» — это современное видение одноименной книги знаменитого американского писателя Стивена Кинга.
Это история семьи Луиса Крида, которая вместе с двумя детьми переезжает в один сельский дом города Ладлоу, где, как выясняется позже, неподалеку находится мрачное Кладбище домашних животных. Там Луис хоронит любимицу семьи, погибшую под колесами грузовика кошку. Но на этом череда трагических событий не прекращается, а усопшие начинают оживать…"
761,https://metarankings.ru/novaya-igrushka-2022/,https://metarankings.ru/images/uploads/2022/12/novaya-igrushka-cover-art.jpg,Новая игрушка,"Фильм «Новая игрушка» рассказывает о 11-летнем Александре, который с самых юных пор привык, что любой его каприз немедленно исполняется. Теперь ему трудно угодить и выбор подарка на день рождения выходит из под контроля, ведь из всего разнообразия игрушек большого торгового центра, он выбирает задремавшего ночного сторожа Сами. Боясь увольнения и получив отличное предложение в 2000 Евро в день тот соглашается провести несколько дней в доме с избалованным мальчиком."
762,https://metarankings.ru/film-ne-dyshi-igra-na-vyzhivanie-2023/,https://metarankings.ru/images/uploads/2023/05/ne-dyshi-igra-na-vyzhivanie-cover-art.jpg,Не дыши: Игра на выживание,"Фильм «Не дыши: Игра на выживание» рассказывает о пожилой паре, которая имеет мастерскую с драгоценными украшениями на миллионы долларов. Бандиты решают ограбить их, но не предполагают, что старики окажутся гораздо более хитрыми и опасными, чем они ожидали. План преступников проваливается, и они становятся жертвами собственной алчности."
763,https://metarankings.ru/film-ostrov-illyuzij-2023/,https://metarankings.ru/images/uploads/2023/05/ostrov-illyuzij-cover-art.jpg,Остров иллюзий,"Фильм «Остров иллюзий» рассказывает о Мэдисон — она блогер и инфлюэнсер, которая живет в социальных сетях и выставляет свою жизнь на всеобщее обозрение. Однажды она решает отправиться в Таиланд, где знакомится с загадочной девушкой, которая путешествует по миру в одиночестве. Вместе они отправляются на живописные острова, но каждый из них скрывает в себе темную и зловещую сторону."
764,https://metarankings.ru/vosxozhdenie-yupiter/,https://metarankings.ru/images/uploads/Jupiter-Ascending-cover.jpg,Восхождение Юпитер,"«Восхождение Юпитер» — Новый фильм от создателей культовой трилогии «Матрица».
Фильм рассказывает о Юпитере Джонс. Она родилась под ночным небом, и все знаки на ночном небе предсказывали, что этой девочке предстоят великие свершения. Юпитер росла и каждый день видела во сне звезды, но просыпалась она в совершенно жесткой реальности бытия, где она работает уборщицей и моет туалеты. Её личная жизнь тоже оставляет желать лучшего, пока девушка не встречает Кейна. Кейн, бывший военный охотник, прибывает на Землю, чтобы отыскать Юпитер и раскрыть девушке ее истинное высшее предназначение. Благодаря своим генетическим особенностям она становится претенденткой невероятного наследия, способного изменить равновесие во всей необъятной Вселенной."
765,https://metarankings.ru/m3gan/,https://metarankings.ru/images/uploads/2023/01/m3gan-cover-art.jpg,М3ГАН,"Фильм «М3ГАН» — хоррор, который рассказывает о современном робототехнике в компании по производству игрушек по имени Джемми. В один прекрасный день она получает опеку над своей недавно осиротевшей племянницей и дарит девочке экспериментальную куклу-андроид «М3ГАН», в программу которой входит защита своей хозяйки, но вскоре она выходит из под контроля и начинает угрожать всем, кто подходит к девочке."
766,https://metarankings.ru/ichchi-2021/,https://metarankings.ru/images/uploads/2021/05/ichchi-cover-art.jpg,Иччи,"Фильм «Иччи» перенесет вас туда, где за многие десятки километров никого нет. Много лет назад там произошла страшная трагедия, и люди покинули в страхе эти места. Туда приезжает молодая семья, которой предстоит столкнуться с призраками прошлого и своими собственными страхами. Теперь им нужно противостоять демонической силе и как-то задобрить Иччи?"
767,https://metarankings.ru/ischeznuvshaya-v-zvezdax-2023/,https://metarankings.ru/images/uploads/2023/10/ischeznuvshaya-v-zvezdax-cover-art.jpg,Исчезнувшая в звездах,"В фильме «Исчезнувшая в звездах» рассказывается о Хэ Фэе, который ищет свою жену, пропавшую на тайском острове. После двух недель поисков женщина внезапно появляется и утверждает, что она супруга Хэ Фэя. Мужчина пытается доказать, что это самозванка, но её документы в порядке. Когда выясняется, что у Хэ Фэя есть неврологическое заболевание, полиция отказывается открыть дело об исчезновении жены. Скоро у мужчины заканчивается виза, и он обращается за помощью к известной адвокатессе."
768,https://metarankings.ru/odessa-2019/,https://metarankings.ru/images/uploads/odessa-2019-cover.jpg,Одесса,"События фильма разворачиваются в городе Одесса, в 1970 году. Во дворе жара. Город наводнен приезжими. В гости к тестю с тёщей, Григорию Иосифовичу и Раисе Ировне Давыдовым, прилетают из Москвы их зять Борис, который трудится журналистом-международником, и его восьмилетний сын Валерик. Но именно в день их прилета в Одессе объявляют холерный карантин и город в спешном порядке закрывают. Так приехавший на пару дней московский зять погружается в мир, измененный серьезной опасностью. Вскроются семейные тайны, произойдут невероятные события и случится большая запретная любовь."
769,https://metarankings.ru/paranormalnoe-2018/,https://metarankings.ru/images/uploads/The-Endless-cover.jpg,Паранормальное,"Еще меленькими детьми братья Джастин и Аарон сумели сбежать из одного сектантского культа, которые ждут конца света. Ровно через 10 лет с того момента они получают странную видеокассету на которой видеопослание от членов этого культа и они решают съездить навестить свою бывшую «семью». Но, когда они там оказываются они понимают, что там происходит что-то неладное, а кассету им и вовсе никто не присылал."
770,https://metarankings.ru/zloe-2021/,https://metarankings.ru/images/uploads/2021/09/zloe-cover-art.jpg,Злое,"Фильм «Злое» от режиссера «Пилы» , «Астрала» , и «Заклятия» рассказывает о девушке по имени Мэдисон, чья жизнь превращается в её снах в настоящий кошмар, когда там она становится свидетельницей каких-то непонятных зверских убийств, которые в последствии оказываются реальными. Имеет ли отношение Мэдисон к этим убийствам и почему они приходят к ней в качестве снов?"
771,https://metarankings.ru/zip-i-zap-i-klub-steklyannyx-sharikov/,https://metarankings.ru/images/uploads/Zipi-y-Zape-cover.png,Зип и Зап и Клуб стеклянных шариков,"Испанский приключенческий фильм «Зип и Зап и Клуб стеклянных шариков» рассказывает о братьях Зипе и Запе, которые в наказание за свое поведение отправлены на лето в центр перевоспитания «Надежда», которым руководит одноглазый суровый директор Фальконетти. Очень скоро они обнаруживают, что это место, где играть вообще запрещено. Поэтому они организуют свой Клуб стеклянных шариков, который становится символом сопротивления всех детей центра против власти взрослых."
772,https://metarankings.ru/sonik-v-kino/,https://metarankings.ru/images/uploads/sonik-v-kino-cover.jpg,Соник в кино,"Фильм «Соник в кино» — это киноадаптация популярного компьютерного героя, синего ежа по имени Соник из серии видеоигр под названием Sonic the Hedgehog от японской компании SEGA. Сонику предстоит бросить вызов злобному Доктором Роботником и вернуть свои кольца, которые тот у него похитил…
Вы узнаете захватывающую историю о том, как ярко-синий ежик Соник вместе со своим новоиспеченным человеческим другом Томом Вачовски пытается постичь жизнь на планете Земля и противостоять при этом доктору Роботнику, который открыл охоту на Соника, чтобы поймав его использовать его безграничные суперсилы для завоевания мирового господства."
773,https://metarankings.ru/ubijstvo-svyashhennogo-olenya/,https://metarankings.ru/images/uploads/The-Killing-of-a-Sacred-Deer-cover.jpg,Убийство священного оленя,"Талантливый кардиохирург Стивен (Коллин Фаррелл) живет счастливой жизнью с женой (Николь Кидман) и двумя прелестными детьми. Семейная идиллия рушится с появлением призрака из прошлого (Барри Кеоган), которое Стивену больше не под силу скрывать."
774,https://metarankings.ru/bumerang-2021/,https://metarankings.ru/images/uploads/2021/12/bumerang-cover-art.jpg,БУМЕРанг,"Фильм «БУМЕРанг» рассказывает о Петровиче, художнике-неудачнике, который пропивает остатки своего былого таланта. В один прекрасный день он решает свести счеты с жизнью и делает последний шаг в бездну, но приземляется на новенькую BMW Эдика, циничного владельца аптечного бизнеса с криминальным прошлым. Он выживает, но теперь должен вернуть стоимость разбитого «бумера» — 10 миллионов рублей. Петрович неоткуда взять такие деньги и тогда Элик берет его  в свою фирму креативным директором, не зная чем все это обернется."
775,https://metarankings.ru/odin-nastoyashhij-den-2023/,https://metarankings.ru/images/uploads/2023/02/odin-nastoyashhij-den-cover-art.jpg,Один настоящий день,"Фильм «Один настоящий день» рассказывает о следователе следственного комитета, который готов пойти на все ради достижения поставленных целей. Но однажды происходит то, что заставляет его пересмотреть отношение к коррумпированным сослуживцам. Он может стать состоятельным и пойти на повышение или поступить по совести в тот самый «один настоящий день»…"
776,https://metarankings.ru/sinyaya-bezdna/,https://metarankings.ru/images/uploads/47-Meters-Down-cover.jpg,Синяя бездна,"Фильм «Синяя бездна» рассказывает о Лиз и ее сестре Кейт, которые отдыхая на солнечных, но опасных пляжах Мексики, решаются на небезопасное погружение в клетке к большим белым акулам, которые жаждут крови. Но зрелищный аттракцион оборачивается настоящим кошмаром, когда клетка с двумя беззащитными девушками срывается на океанское дно. Помощи ждать абсолютно неоткуда, а кислорода остается лишь на час такого глубоководного погружения. Единственный выход из этой смертоносной ситуации — плыть вверх через толщу воды, которая кишит самыми свирепыми и безжалостными хищниками океана."
777,https://metarankings.ru/skazka-dlya-staryx/,https://metarankings.ru/images/uploads/2022/10/skazka-dlya-staryx-cover-art.jpg,Сказка для старых,"Фильм «Сказка для старых» рассказывает историю криминального авторитета Батя, который отправляет троих своих «сыновей» на поиски печально известного бандита по прозвищу Мули. Вот только Мулю уже три года назад назад убили и похоронили, а в настоящее время его, живого и полного здоровья, видели сразу в трех городах: Петербурге, Новосибирске и Ростове, куда и были отправлены «сыновья» Бати."
778,https://metarankings.ru/sashka-dnevnik-soldata/,https://metarankings.ru/images/uploads/2022/05/sashka-dnevnik-soldata-cover-art.jpg,Сашка. Дневник солдата,"Фильм «Сашка. Дневник солдата» рассказывает о ветеране Великой Отечественной войны, который находит свой фронтовой дневник и вновь переживает историю из него. Он тогда совсем молодым парнем взял в плен такого же парня немца, которому дает слово, что его не расстреляет…"
779,https://metarankings.ru/weekend-2014/,https://metarankings.ru/images/uploads/Weekend-cover.png,Weekend,"Фильм «Weekend» — Главное действующее лицо фильма — Игорь Лебедев — он финансовый директор одной крупной корпорации, который на протяжении уже довольно большого времени приворовывал средства компании. Эта его деятельность не прошла незамеченной и была замечена главным бухгалтером. Он совершает убийство бухгалтера, который знал о его нечистых махинациях и пытался восстановить справедливость."
780,https://metarankings.ru/proklyatyj-dom-2/,https://metarankings.ru/images/uploads/proklyatyj-dom-2-cover-art.jpg,Проклятый дом 2,"Фильм «Проклятый дом 2» рассказывает о молодой паре, которая ждет рождения ребенка и приобретает недорогой дом, требующий ремонта. Чтобы успеть к важному событию в жизни, Дон решает сам взяться за восстановление дома, но у этого здания есть очень мрачное прошлое, с которым новому владельцу нужно как-то совладать."
781,https://metarankings.ru/udarnaya-volna-bitva-za-gonkong/,https://metarankings.ru/images/uploads/2022/08/udarnaya-volna-bitva-za-gonkong-cover-art.jpg,Ударная волна: Битва за Гонконг,"Фильм «Ударная волна: Битва за Гонконг» рассказывает о главном гонконгском специалисте по взрывам, который очнулся из комы. Он узнает о произошедшем у своего лучшего друга и бывшей девушке, которые рассказывают ему, что произошли серии взрывов по всему городу, вот только версии происходящего у них не сходятся. Что же на самом деле произошло в Гонконге"
782,https://metarankings.ru/razvod-v-stile-kung-fu/,https://metarankings.ru/images/uploads/2022/08/razvod-v-stile-kung-cover-art.jpg,Развод в стиле кунг-фу,"Фильм «Развод в стиле кунг-фу» рассказывает о Зоре — она далеко не совершенство, но ее муж иногда перегибает палку, превращаясь в настоящего монстра и прикладывая руки. Она все терпит, боясь, что развод разлучит её с малышкой. Но однажды все меняется, когда она встречает загадочного мастера кунг-фу. В этот день Зора отчетливо начинает понимать, что с такой жизнью пора заканчивать и терпеть унижения мужа больше не стоит."
783,https://metarankings.ru/ne-budi-vo-mne-killera-2023/,https://metarankings.ru/images/uploads/2023/06/ne-budi-vo-mne-killera-cover-art.jpg,Не буди во мне киллера,"Фильм рассказывает о безжалостном убийце, который внезапно теряет сознание во время выполнения задания. Его мутит только от одного вида крови. Его годовой график работы разрушается, вызывая гнев его босса и жены, которые требуют от него заработка. Однако его соседи предлагают ему работу в колл-центре, где нужны добрые и отзывчивые люди, способные убедить любого клиента."
784,https://metarankings.ru/nas-drugix-ne-budet/,https://metarankings.ru/images/uploads/2021/09/nas-drugix-ne-budet-cover-art.jpg,Нас других не будет,"Документальный фильм «Нас других не будет» — это история о Сергее Бодрове-младшем с уникальными материалами и интервью молодого актёра. Сергей Бодров-младший завоевал всенародную любовь после фильмов «Брат» и «Брат 2», но в 2002 году на съёмках очередного фильма в Кармадонском ущелье в Северной Осетии он пропал без вести."
785,https://metarankings.ru/vodyanaya/,https://metarankings.ru/images/uploads/vodyanaya-cover.jpg,Водяная,"Фильм «Водяная» рассказывает о брате и сестре, которые отправились с мамой из Москвы в гости к родственникам в татарскую деревню. Ночью мать похищает Водяная — ведьма, которая обитает в озере. Теперь с помощью мудреца-муллы дети пытаются разгадать тайну мистического похищения, победить колдовство и разоблачить злодеев среди реальных людей…"
786,https://metarankings.ru/territoriya-zla-2024/,https://metarankings.ru/images/uploads/2024/03/territoriya-zla-cover-art.jpg,Территория зла,"Фильм рассказывает, как отряд спецназа армии США попадает в засаду во время операции по захвату разведывательного объекта на территории Филиппин, и единственной надеждой на спасение для них остается удаленный оператор беспилотника Рипер ВВС, помогающий им в бескомпромиссной 48-часовой борьбе за выживание."
787,https://metarankings.ru/film-s-detmi-chto-to-ne-tak-2023/,https://metarankings.ru/images/uploads/2023/01/s-detmi-chto-to-ne-tak-cover-art.jpg,С детьми что-то не так,"Фильм «С детьми что-то не так» рассказывает о семье, состоящей из родителей и двух маленьких детей, которая вместе с друзьями поехала на выходные в лес, где столкнулась с таинственными явлениями. После возвращения домой поведение их детей стало очень странным."
788,https://metarankings.ru/skoraya-2022/,https://metarankings.ru/images/uploads/2022/02/skoraya-cover-art.jpg,Скорая,"Фильм «Скорая»  режиссера Майкла Бэя рассказывает о ветеране боевых действий Уилле Шарпе, который очень сильно нуждается в деньгах, чтобы спасти свою смертельно больную жену. Ему нужно больше 200 тысяч долларов на операцию. Он хочет занять деньги у Дэнни, но тот уговаривает его ограбить банк, в котором находится 32 миллиона долларов. Но всё как всегда идет не по запланированному плану, во время ограбления они попадают в полицейское окружение и им приходится угнать машину скорой помощи вместе с двумя там находящимися заложниками — врачом и раненым полицейским."
789,https://metarankings.ru/tixoe-mesto-den-pervyj-2024/,https://metarankings.ru/images/uploads/2024/06/tixoe-mesto-den-pervyj-cover-art.jpg,Тихое место: День первый,"В фильме «Тихое место: День первый» Землю атаковали агрессивные хищные монстры, которые охотятся по звуку. Женщина по имени Сэм оказывается в самом эпицентре страшных событий в Нью-Йорке в самом начале вторжения пришельцев с высокочувствительным слухом."
790,https://metarankings.ru/lekarstvo-ot-zdorovya/,https://metarankings.ru/images/uploads/A-Cure-for-Wellness-cover.jpg,Лекарство от здоровья,"Молодого сотрудника крупной компании отправляют в один оздоровительный комплекс, который находится в швейцарских Альпах. Он должен вернуть оттуда руководителя своей компании. Оказавшись там он отчетливо понимает, что чудодейственные процедуры, которые там проводятся вовсе не те, чем кажутся. Он начинает распутывать страшные тайны этого места, но вместе с этим его ум проходит настоящую проверку на прочность, ведь он тоже становится клиентом этого места после автомобильной аварии…."
791,https://metarankings.ru/kolett-2018/,https://metarankings.ru/images/uploads/Colette-cover.jpg,Колетт,"«Колетт» рассказывает о яркой и талантливой писательнице, которая пишет гениальные произведения, которые ее муж Вилли, посредственный писатель, выдает за свои. Книги становятся бестселлерами, а богемная пара превращается в сенсацию высшего света Парижа. Но когда Вилли пытается заставить Колетт написать еще один роман, она начинает борьбу за творческую свободу, бросая вызов общественным понятиям о литературе, моде и сексуальности."
792,https://metarankings.ru/rycari-spravedlivosti-2021/,https://metarankings.ru/images/uploads/2021/02/rycari-spravedlivosti-cover-art.jpg,Рыцари справедливости,"Фильм «Рыцари справедливости» рассказывает о Маркусе, чья жена «случайно» погибает в железнодорожной катастрофе. А если это не случайно, а тщательно спланированное убийство? Военный, сумасшедший математик и парочка гиков объединяются, чтобы выяснить, что случилось в тот роковой день на самом деле. Теперь они — Рыцари справедливости и они разгадают тайну случившегося."
793,https://metarankings.ru/don-zhuan-2022/,https://metarankings.ru/images/uploads/2022/12/don-zhuan-cover-art.jpg,Дон Жуан,"Фильм «Дон Жуан» рассказывает о неудачнике Лоране, которого бросает у алтаря его невеста, не сказав ни слова. В этот момент с ним что-то случается и он видит любимую в каждой новой женщине. Теперь его ждет безумное путешествие по покорению женских сердец, но этот Дон Жуан вновь и вновь приходит к той, кто его отверг."
794,https://metarankings.ru/legenda-o-kolovrate/,https://metarankings.ru/images/uploads/legenda-o-kolovrate-cover.jpg,Легенда о Коловрате,"Фильм «Легенда о Коловрате» переносит в XIII век. Русь находится в раздробленном состоянии и вот-вот падет на колени перед ханом Золотой Орды Батыем. Испепеляя города один за другим и заливая русские земли кровью, захватчики не встречают какого-либо серьезного сопротивления, и лишь один воин бросает им настоящий вызов. Молодой рязанский витязь которого зовут Евпатий Коловрат возглавляет отряд настоящих смельчаков, чтобы отомстить за свою любовь и за свою родину. Его отвага поразит самого Батыя, а его имя навсегда останется в памяти народа. Воин, ставший легендой. Подвиг, сохранившийся в веках."
795,https://metarankings.ru/prizraki-vojny-2020/,https://metarankings.ru/images/uploads/prizraki-vojny-cover-art.jpg,Призраки войны,"Фильм «Призраки войны» рассказывает о последних месяцах Второй мировой войны. Французская провинция. Пятеро опытных американских солдат получают приказ охранять замок, в котором еще недавно располагалось нацистское верховное командование. Но они даже не предполагали, что их ждет настоящее безумие, когда они сталкиваются со сверхъестественными силами, гораздо более страшными, чем то, что до всего этого творилось на поле боя."
796,https://metarankings.ru/film-bluzhdayushhaya-zemlya-2-2023/,https://metarankings.ru/images/uploads/2023/04/bluzhdayushhaya-zemlya-2-cover-art.jpg,Блуждающая Земля 2,"Фильм «Блуждающая Земля 2» рассказывает, как человечество ищет новый дом, чтобы спастись после угасания Солнца. Они объединяются, чтобы изменить орбиту Земли и отправиться в неизвестность на много сотен световых лет. Однако это путешествие несет с собой разрушение и хаос, так как планета страдает от катаклизмов, в которых выживут только немногие. Только в бесконечной пустоте можно найти новую жизнь."
797,https://metarankings.ru/vladivostok-2021/,https://metarankings.ru/images/uploads/2021/12/vladivostok-cover-art.jpg,Владивосток,"Фильм «Владивосток» рассказывает о военнослужащем Викторе, который случайно убив человека пускается в бега. Он пытается уехать из страны и отправляется во Владивосток. Там у него есть старый друг, который может помочь выбраться из страны незамеченным. Но прибыв туда он влюбляется в Нику, и эта любовь не отпускает его из Владивостока…"
798,https://metarankings.ru/kupi-menya-2018/,https://metarankings.ru/images/uploads/kupi-menya-cover.jpg,Купи меня,"Фильм Купи меня — это три истории о том, как изменить свою жизнь и чем предстоит пожертвовать, чтобы стать «счастливыми». Порше, олигархи, секс, любовь и мечты о красивой жизни. Смогут ли героини добиться успеха, или они сломаются, так и не дойдя до цели?"
799,https://metarankings.ru/tochka-kipeniya-2022/,https://metarankings.ru/images/uploads/2022/05/tochka-kipeniya-cover-art.jpg,Точка кипения,"Фильм «Точка кипения» рассказывает об одном очень популярном ресторане Лондона и его шеф-поваре Энди Джонсе, который рвет и мечет в самый оживленный вечер, чтобы все прошло как надо. Все бы ничего, но к ним вдобавок заявляется проверка, приходит ресторанный критик, а инвестор требует как можно быстрее вернуть вложенные в ресторан деньги. Теперь Энди нужно справиться со всеми этими проблемами…"
800,https://metarankings.ru/legenda-o-kolovrate/,https://metarankings.ru/images/uploads/legenda-o-kolovrate-cover.jpg,Легенда о Коловрате,"Фильм «Легенда о Коловрате» переносит в XIII век. Русь находится в раздробленном состоянии и вот-вот падет на колени перед ханом Золотой Орды Батыем. Испепеляя города один за другим и заливая русские земли кровью, захватчики не встречают какого-либо серьезного сопротивления, и лишь один воин бросает им настоящий вызов. Молодой рязанский витязь которого зовут Евпатий Коловрат возглавляет отряд настоящих смельчаков, чтобы отомстить за свою любовь и за свою родину. Его отвага поразит самого Батыя, а его имя навсегда останется в памяти народа. Воин, ставший легендой. Подвиг, сохранившийся в веках."
801,https://metarankings.ru/prizraki-vojny-2020/,https://metarankings.ru/images/uploads/prizraki-vojny-cover-art.jpg,Призраки войны,"Фильм «Призраки войны» рассказывает о последних месяцах Второй мировой войны. Французская провинция. Пятеро опытных американских солдат получают приказ охранять замок, в котором еще недавно располагалось нацистское верховное командование. Но они даже не предполагали, что их ждет настоящее безумие, когда они сталкиваются со сверхъестественными силами, гораздо более страшными, чем то, что до всего этого творилось на поле боя."
802,https://metarankings.ru/film-bluzhdayushhaya-zemlya-2-2023/,https://metarankings.ru/images/uploads/2023/04/bluzhdayushhaya-zemlya-2-cover-art.jpg,Блуждающая Земля 2,"Фильм «Блуждающая Земля 2» рассказывает, как человечество ищет новый дом, чтобы спастись после угасания Солнца. Они объединяются, чтобы изменить орбиту Земли и отправиться в неизвестность на много сотен световых лет. Однако это путешествие несет с собой разрушение и хаос, так как планета страдает от катаклизмов, в которых выживут только немногие. Только в бесконечной пустоте можно найти новую жизнь."
803,https://metarankings.ru/vladivostok-2021/,https://metarankings.ru/images/uploads/2021/12/vladivostok-cover-art.jpg,Владивосток,"Фильм «Владивосток» рассказывает о военнослужащем Викторе, который случайно убив человека пускается в бега. Он пытается уехать из страны и отправляется во Владивосток. Там у него есть старый друг, который может помочь выбраться из страны незамеченным. Но прибыв туда он влюбляется в Нику, и эта любовь не отпускает его из Владивостока…"
804,https://metarankings.ru/kupe-nomer-6-2021/,https://metarankings.ru/images/uploads/2021/11/kupe-nomer-6-cover-art.jpg,Купе номер 6,"Фильм «Купе номер 6″ рассказывает о студентке из Финляндии, которая едет на поезде Москва-Мурманск, пытаясь уйти от преследования таинственной московской любви. В купе она едет не одна, а вместе с грубоватым русским шахтером, который любит выпить крепкого в дороге. Это знакомство помогает им осознать своё одиночество и тоску по человеческим отношениям."
